Auto_Date,Auto_Time,Vehicle_ID,Crash_ID,Vehicle_Type,Impacting_VehOrObject,Veh_Reg_Number,Veh_Make,Veh_Model,Veh_Model_Year,Veh_TrafficViolation,Veh_Manoeuvre_at_Crash,Veh_Loading_Condition,Veh_Mechanical_Failure,Veh_Hazardous_Cargo,Vehicle_Fire,Veh_Disposition,Combo48
25-Aug-22,12:33 PM,2538,1662,Truck (Generic),MTW - Scooter/Moped,UK 17CA 2391,,,,,,,,,,,
25-Aug-22,12:33 PM,2539,1662,MTW - Scooter/Moped,Truck (Generic),DL 5SBZ 7045,,,,,,,,,,,
25-Aug-22,12:33 PM,2540,1663,Car - Passenger,Pedestrian,UP 14FT 2057,,,,,,,,,,,
25-Aug-22,12:33 PM,2541,1664,Three Wheeler - Passenger,Not Applicable,,,,,,,,,,,,
25-Aug-22,12:33 PM,2542,1664,MTW - Motorcycle Light,Others,,,,,,,,,,,,
25-Aug-22,12:33 PM,2543,1665,Mini Bus,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2544,1666,MTW - Scooter/Moped,Unknown,DL 11SD 2335,,,,,,,,,,,
25-Aug-22,12:33 PM,2545,1667,Tractor with Trailer,Pole,HR 11J 0279,,,,,,,,,,,
25-Aug-22,12:33 PM,2546,1668,MTW - Scooter/Moped,Not Applicable,,,,,,,,,,,,
25-Aug-22,12:33 PM,2547,1669,MTW - Motorcycle Light,Unknown,DL 7SAL 7638,,,,,,,,,,,
25-Aug-22,12:33 PM,2548,1670,MTW - Motorcycle Light,Unknown,DL 5SBC 8429,,,,,,,,,,,
25-Aug-22,12:33 PM,2549,1671,Mini Bus,Pedestrian,DL 1VB 9732,,,,,,,,,,,
25-Aug-22,12:33 PM,2550,1672,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2551,1673,Bus,Three Wheeler - Passenger,UK 17P 0018,,,,,,,,,,,
25-Aug-22,12:33 PM,2552,1673,Three Wheeler - Passenger,Bus,DL 1RU 2902,,,,,,,,,,,
25-Aug-22,12:33 PM,2553,1674,MTW - Motorcycle Light,Unknown,DL 7SAP 3271,,,,,,,,,,,
25-Aug-22,12:33 PM,2554,1675,Ambulance,MTW - Motorcycle Light,UP 23T  6222,,,,,,,,,,,
25-Aug-22,12:33 PM,2555,1675,MTW - Motorcycle Light,Ambulance,DL 5SY 7468,,,,,,,,,,,
25-Aug-22,12:33 PM,2556,1676,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2557,1677,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2558,1678,Car - Commercial,MTW - Motorcycle Light,DL 9CAA 2895,,,,,,,,,,,
25-Aug-22,12:33 PM,2559,,MTW - Motorcycle Light,Car - Commercial,DL 1SV 2765,,,,,,,,,,,
25-Aug-22,12:33 PM,2560,1679,Car - Commercial,Pedestrian,DL 1LT 5849,,,,,,,,,,,
25-Aug-22,12:33 PM,2561,1680,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2562,1681,MTW - Scooter/Moped,Truck (Generic),DL 7SAY 8717,,,,,,,,,,,
25-Aug-22,12:33 PM,2563,1682,Car - Commercial,MTW - Scooter/Moped,DL 5CH 9404,,,,,,,,,,,
25-Aug-22,12:33 PM,2564,1682,MTW - Scooter/Moped,Car - Commercial,DL 5SBN 0445,,,,,,,,,,,
25-Aug-22,12:33 PM,2565,1683,Truck (Generic),MTW - Motorcycle Light,DL 1LV 9394,,,,,,,,,,,
25-Aug-22,12:33 PM,2566,1683,MTW - Motorcycle Light,Truck (Generic),DL 8SCG 5470,,,,,,,,,,,
25-Aug-22,12:33 PM,2567,1684,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2568,1685,Car - Commercial,Pedestrian,DL 4CAE 0327,,,,,,,,,,,
25-Aug-22,12:33 PM,2569,1686,Three Wheeler - Passenger,Pedestrian,DL 1RP 9283,,,,,,,,,,,
25-Aug-22,12:33 PM,2571,1687,MTW - Motorcycle Light,Pedestrian,DL 8SAX 6682,,,,,,,,,,,
25-Aug-22,12:33 PM,2572,1688,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2573,1689,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2574,1690,MTW - Motorcycle Light,Unknown,,,,,,,,,,,,
25-Aug-22,12:33 PM,2575,1691,MTW - Motorcycle Light,Unknown,DL 8SCP 1206,,,,,,,,,,,
25-Aug-22,12:33 PM,2576,1692,MTW - Motorcycle Light,Not Applicable,DL 5SBM 7464,,,,,,,,,,,
25-Aug-22,12:33 PM,2577,1693,Ambulance,MTW - Motorcycle Light,UP 23T 4380,,,,,,,,,,,
25-Aug-22,12:33 PM,2578,1693,MTW - Motorcycle Light,Ambulance,DL 7SAY 5664,,,,,,,,,,,
25-Aug-22,12:33 PM,2579,1694,MTW - Motorcycle Light,Unknown,DL 3SBQ 0671,,,,,,,,,,,
25-Aug-22,12:33 PM,2580,1695,Truck (Generic),Bus (DTC Delhi),HR 55X 0508,,,,,,,,,,,
25-Aug-22,12:33 PM,2581,1695,Bus (DTC Delhi),Truck (Generic),DL 1PC 8097,,,,,,,,,,,
25-Aug-22,12:33 PM,2582,1696,MTW - Motorcycle Light,Unknown,DL 9SL 2095,,,,,,,,,,,
25-Aug-22,12:33 PM,2583,1697,Truck (Generic),Not Applicable,RJ 14GJ 9882,,,,,,,,,,,
25-Aug-22,12:33 PM,2585,1698,Car - Commercial,Three Wheeler - Passenger,,,,,,,,,,,,
25-Aug-22,12:33 PM,2586,1699,Car - Passenger,Pedestrian,DL 1RTB 7960,,,,,,,,,,,
25-Aug-22,12:33 PM,2587,1701,MTW - Scooter/Moped,Bus (DTC Delhi),DL 65AU 1631,,,,,,,,,,,
25-Aug-22,12:33 PM,2588,1702,MTW - Scooter/Moped,Unknown,DL 8SCR 2397,,,,,,,,,,,
25-Aug-22,12:33 PM,2589,1703,Car - Commercial,Pedestrian,DL 2CAK 8546,,,,,,,,,,,
25-Aug-22,12:33 PM,2590,1703,MTW - Scooter/Moped,Car - Commercial,DL 6SAH 0131,,,,,,,,,,,
25-Aug-22,12:33 PM,2591,1704,MTW - Motorcycle Light,Unknown,DL 7SAL 6418,,,,,,,,,,,
25-Aug-22,12:33 PM,2592,1705,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2593,1706,MTW - Motorcycle Light,Unknown,,,,,,,,,,,,
25-Aug-22,12:33 PM,2594,1707,MTW - Motorcycle Light,Unknown,DL 5SBX 2525,,,,,,,,,,,
25-Aug-22,12:33 PM,2595,1708,Bus,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2596,1709,MTW - Motorcycle Light,Unknown,,,,,,,,,,,,
25-Aug-22,12:33 PM,2597,1710,Tractor with Trailer,Not Applicable,,,,,,,,,,,,
25-Aug-22,12:33 PM,2598,1711,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2599,1712,Truck (Generic),MTW - Motorcycle Light,HR 47A 0087,,,,,,,,,,,
25-Aug-22,12:33 PM,2600,1712,MTW - Motorcycle Light,Truck (Generic),DL 8SCA 7815,,,,,,,,,,,
25-Aug-22,12:33 PM,2601,1713,MTW - Motorcycle Light,Not Applicable,DL 11SY 0269,,,,,,,,,,,
25-Aug-22,12:33 PM,2602,1714,MTW - Scooter/Moped,Unknown,DL 11CT 0478,,,,,,,,,,,
25-Aug-22,12:33 PM,2603,1715,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2604,1716,Unknown,MTW - Motorcycle Light,,,,,,,,,,,,
25-Aug-22,12:33 PM,2605,1717,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2606,1718,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2607,1719,Light Commercial Vehicle,Pedestrian,HR 13E 1660,,,,,,,,,,,
25-Aug-22,12:33 PM,2608,1720,Mini Bus,Light Commercial Vehicle,DL 1VC 0157,,,,,,,,,,,
25-Aug-22,12:33 PM,2609,1720,Light Commercial Vehicle,Mini Bus,DL 1LU 0936,,,,,,,,,,,
25-Aug-22,12:33 PM,2610,1721,Light Commercial Vehicle,Pedestrian,HR 56A 5338,,,,,,,,,,,
25-Aug-22,12:33 PM,2611,1722,Three Wheeler - Passenger,Unknown,DL 1RU 4889,,,,,,,,,,,
25-Aug-22,12:33 PM,2612,1723,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2613,1724,MTW - Scooter/Moped,Unknown,,,,,,,,,,,,
25-Aug-22,12:33 PM,2614,1725,Light Commercial Vehicle,Car - Commercial,DL 1LAB 5028,,,,,,,,,,,
25-Aug-22,12:33 PM,2615,1725,Car - Commercial,Light Commercial Vehicle,DL 9CAD 2054,,,,,,,,,,,
25-Aug-22,12:33 PM,2616,1726,Truck (Generic),Pedestrian,HR 55L 8743,,,,,,,,,,,
25-Aug-22,12:33 PM,2617,1727,MTW - Motorcycle Light,Truck (Generic),DL 1SAA 2059,,,,,,,,,,,
25-Aug-22,12:33 PM,2618,1727,Truck (Generic),MTW - Motorcycle Light,HR 38S 1366,,,,,,,,,,,
25-Aug-22,12:33 PM,2619,,Unknown,Bicycle,,,,,,,,,,,,
25-Aug-22,12:33 PM,2620,1729,Truck (Generic),Truck (Generic),DL 1LAA 1618,,,,,,,,,,,
25-Aug-22,12:33 PM,2621,1729,Truck (Generic),Truck (Generic),DL 1LP 1287,,,,,,,,,,,
25-Aug-22,12:33 PM,2622,1730,Light Commercial Vehicle,MTW - Motorcycle Light,DL 1LQ 8758,,,,,,,,,,,
25-Aug-22,12:33 PM,2623,1730,MTW - Motorcycle Light,Light Commercial Vehicle,RJ 18SM 9810,,,,,,,,,,,
25-Aug-22,12:33 PM,2624,1731,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2625,1732,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2626,1733,Car - Commercial,Pedestrian,DL 1ZC 5748,,,,,,,,,,,
25-Aug-22,12:33 PM,2627,1733,Car - Commercial,Bicycle,DL 1ZC 5748,,,,,,,,,,,
25-Aug-22,12:33 PM,2628,1734,Three Wheeler - Passenger,Bicycle,DL 1RZ 0606,,,,,,,,,,,
25-Aug-22,12:33 PM,2629,1735,Bus,MTW - Scooter/Moped,UP 14ET 3320,,,,,,,,,,,
25-Aug-22,12:33 PM,2630,1735,MTW - Scooter/Moped,Bus,UP 14DS 6218,,,,,,,,,,,
25-Aug-22,12:33 PM,2631,1736,Car - Commercial,Median,DL 13CC 3559,,,,,,,,,,,
25-Aug-22,12:33 PM,2632,1737,Truck (Generic),Not Applicable,JK 05D 6171,,,,,,,,,,,
25-Aug-22,12:33 PM,2633,1738,Light Commercial Vehicle,Truck (Generic),HR 69C 9429,,,,,,,,,,,
25-Aug-22,12:33 PM,2634,1738,Truck (Generic),Light Commercial Vehicle,DL 1LAB 4682,,,,,,,,,,,
25-Aug-22,12:33 PM,2635,1739,MTW - Scooter/Moped,Unknown,DL 7SAT 0200,,,,,,,,,,,
25-Aug-22,12:33 PM,2636,1740,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2637,1741,MTW - Motorcycle Light,Three Wheeler - Passenger,,,,,,,,,,,,
25-Aug-22,12:33 PM,2638,1742,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2639,1743,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2640,1744,MTW - Motorcycle Light,Unknown,DL 3SBU 0271,,,,,,,,,,,
25-Aug-22,12:33 PM,2641,1745,Light Commercial Vehicle,Pedestrian,DL 1LU 7394,,,,,,,,,,,
25-Aug-22,12:33 PM,2642,1746,MTW - Scooter/Moped,Unknown,DL 7SBZ 8358,,,,,,,,,,,
25-Aug-22,12:33 PM,2643,1747,Car - Commercial,Pedestrian,RJ 14UG 0071,,,,,,,,,,,
25-Aug-22,12:33 PM,2644,1748,Mini Bus,MTW - Motorcycle Light,UP 17T 0108,,,,,,,,,,,
25-Aug-22,12:33 PM,2645,1748,MTW - Motorcycle Light,Mini Bus,DL SSAF 2427,,,,,,,,,,,
25-Aug-22,12:33 PM,2646,1749,Tractor with Trailer,Not Applicable,DL 1E 2234,,,,,,,,,,,
25-Aug-22,12:33 PM,2647,1750,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2648,1751,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2649,1752,Car - Commercial,Pedestrian,DL 7CK 9039,,,,,,,,,,,
25-Aug-22,12:33 PM,2650,1753,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2651,1754,Bus,Pedestrian,DL 1VPC 4132,,,,,,,,,,,
25-Aug-22,12:33 PM,2652,1755,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2653,1756,Light Commercial Vehicle,MTW - Scooter/Moped,UP 16AT 1280,,,,,,,,,,,
25-Aug-22,12:33 PM,2654,1756,MTW - Scooter/Moped,Light Commercial Vehicle,DL 4SCE 8119,,,,,,,,,,,
25-Aug-22,12:33 PM,2655,1757,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2656,1758,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2657,1759,Car - Commercial,Pedestrian,DL 5CJ 3235,,,,,,,,,,,
25-Aug-22,12:33 PM,2658,1760,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2659,1761,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2660,1762,MTW - Motorcycle Light,Pedestrian,DL 6SBB 0744,,,,,,,,,,,
25-Aug-22,12:33 PM,2661,1763,Truck (Generic),Pedestrian,HR 38S 3450,,,,,,,,,,,
25-Aug-22,12:33 PM,2662,1764,Bus (DTC Delhi),Pedestrian,DL 1PC 7416,,,,,,,,,,,
25-Aug-22,12:33 PM,2663,1765,Bus (Cluster),Pedestrian,DL 1PD 0568,,,,,,,,,,,
25-Aug-22,12:33 PM,2664,1766,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2665,1767,Car - Passenger,Pedestrian,DL 1ZB 4162,,,,,,,,,,,
25-Aug-22,12:33 PM,2666,1768,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2667,1769,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2668,1770,Light Commercial Vehicle,Not Applicable,DL 1LP 4950,,,,,,,,,,,
25-Aug-22,12:33 PM,2669,1771,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2670,1772,Truck (Generic),Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2671,1773,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2672,1774,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2673,1775,MTW - Motorcycle Light,Unknown,DL 4SCW 9254,,,,,,,,,,,
25-Aug-22,12:33 PM,2674,1776,Mini Bus,MTW - Scooter/Moped,DL 1PC 4074,,,,,,,,,,,
25-Aug-22,12:33 PM,2675,1776,MTW - Scooter/Moped,Mini Bus,DL 15AC 0359,,,,,,,,,,,
25-Aug-22,12:33 PM,2676,1777,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2677,1778,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2678,1779,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2679,1780,Ambulance,MTW - Motorcycle Light,DL 1A 2876,,,,,,,,,,,
25-Aug-22,12:33 PM,2680,1780,MTW - Motorcycle Light,Ambulance,DL 10S 8512,,,,,,,,,,,
25-Aug-22,12:33 PM,2681,1781,Truck (Generic),Bicycle,HR 55AA 9455,,,,,,,,,,,
25-Aug-22,12:33 PM,2682,1782,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2683,1783,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2684,,E-rickshaw,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2685,1785,Bus,MTW - Motorcycle Light,DL 1PD 2829,,,,,,,,,,,
25-Aug-22,12:33 PM,2686,1784,MTW - Motorcycle Light,Bus,DL 13SW 7598,,,,,,,,,,,
25-Aug-22,12:33 PM,2687,1784,Bus,Cycle Rickshaw,DL 1PD 2829,,,,,,,,,,,
25-Aug-22,12:33 PM,2688,1786,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2689,1787,Car - Commercial,MTW - Scooter/Moped,DL 1LR 3411,,,,,,,,,,,
25-Aug-22,12:33 PM,2690,1787,MTW - Scooter/Moped,Car - Commercial,DL 7SN 8945,,,,,,,,,,,
25-Aug-22,12:33 PM,2691,1787,Light Commercial Vehicle,Not Applicable,,,,,,,,,,,,
25-Aug-22,12:33 PM,2692,1789,MTW - Motorcycle Light,Not Applicable,DL 7SBQ 7573,,,,,,,,,,,
25-Aug-22,12:33 PM,2693,1790,MTW - Motorcycle Light,Unknown,DL 7SCA 2326,,,,,,,,,,,
25-Aug-22,12:33 PM,2694,1791,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2695,1792,MTW - Scooter/Moped,Not Applicable,DL 5SBQ 7412,,,,,,,,,,,
25-Aug-22,12:33 PM,2696,1793,Three Wheeler - Passenger,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2697,1794,MTW - Motorcycle Light,Not Applicable,DL 6SAE 6909,,,,,,,,,,,
25-Aug-22,12:33 PM,2698,1795,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2699,1795,Bus,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2700,1797,MTW - Scooter/Moped,Unknown,DL 8SCS 8989,,,,,,,,,,,
25-Aug-22,12:33 PM,2701,1798,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2702,1799,Truck (Generic),Cycle Rickshaw,,,,,,,,,,,,
25-Aug-22,12:33 PM,2703,1800,Bus,Pedestrian,DL 1PC 9649,,,,,,,,,,,
25-Aug-22,12:33 PM,2704,1801,Truck (Generic),Pedestrian,UK 04CB 2204,,,,,,,,,,,
25-Aug-22,12:33 PM,2705,1802,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2706,1803,Truck (Generic),MTW - Motorcycle Light,HR 73 7946,,,,,,,,,,,
25-Aug-22,12:33 PM,2707,1803,MTW - Motorcycle Light,Truck (Generic),DL 5SAD 6783,,,,,,,,,,,
25-Aug-22,12:33 PM,2708,1804,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2709,1805,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2710,1806,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2711,1807,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2712,1808,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2713,1809,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2714,1810,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2715,1811,Bicycle,Unknown,,,,,,,,,,,,
25-Aug-22,12:33 PM,2716,1812,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2717,1813,Bus,Pedestrian,DL 1PD 1059,,,,,,,,,,,
25-Aug-22,12:33 PM,2718,1814,MTW - Motorcycle Light,Pedestrian,DL 7SCE 5963,,,,,,,,,,,
25-Aug-22,12:33 PM,2719,1815,MTW - Motorcycle Light,Pedestrian,DL 7SBB 5911,,,,,,,,,,,
25-Aug-22,12:33 PM,2720,1816,Car - Commercial,Pedestrian,DL 1CAA 6162,,,,,,,,,,,
25-Aug-22,12:33 PM,2721,1817,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2722,1818,MTW - Motorcycle Light,Unknown,DL 5SAF 8468,,,,,,,,,,,
25-Aug-22,12:33 PM,2723,1819,Light Commercial Vehicle,MTW - Scooter/Moped,DL 1W 1029,,,,,,,,,,,
25-Aug-22,12:33 PM,2724,1819,MTW - Scooter/Moped,Light Commercial Vehicle,DL 6SAQ 4129,,,,,,,,,,,
25-Aug-22,12:33 PM,2725,1820,Truck (Generic),Pedestrian,HR 74A 4322,,,,,,,,,,,
25-Aug-22,12:33 PM,2726,1821,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2727,1822,Multi-Axle Heavy Commercial Vehicle,MTW - Scooter/Moped,DL 1GB 7918,,,,,,,,,,,
25-Aug-22,12:33 PM,2728,1822,MTW - Scooter/Moped,Multi-Axle Heavy Commercial Vehicle,DL 12S 7290,,,,,,,,,,,
25-Aug-22,12:33 PM,2729,1823,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2730,1824,Multi-Axle Heavy Commercial Vehicle,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2731,1825,Multi-Axle Heavy Commercial Vehicle,MTW - Scooter/Moped,HR 69A 4661,,,,,,,,,,,
25-Aug-22,12:33 PM,2732,1825,MTW - Scooter/Moped,Multi-Axle Heavy Commercial Vehicle,DL 14SH 0798,,,,,,,,,,,
25-Aug-22,12:33 PM,2733,1826,Hand Drawn Vehicle,Unknown,,,,,,,,,,,,
25-Aug-22,12:33 PM,2734,1827,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2735,1828,MTW - Motorcycle Light,Unknown,DL 8SCE 9662,,,,,,,,,,,
25-Aug-22,12:33 PM,2736,1829,Multi-Axle Heavy Commercial Vehicle,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2737,1830,MTW - Motorcycle Light,Unknown,DL 11SA 9092,,,,,,,,,,,
25-Aug-22,12:33 PM,2738,1831,Multi-Axle Heavy Commercial Vehicle,Two-Axle Medium Commercial Vehicle,HR 69C 4341,,,,,,,,,,,
25-Aug-22,12:33 PM,2739,1831,Two-Axle Medium Commercial Vehicle,Multi-Axle Heavy Commercial Vehicle,DL 1MA 3693,,,,,,,,,,,
25-Aug-22,12:33 PM,2740,1832,MTW - Motorcycle Light,Unknown,UP 15TCV 2133,,,,,,,,,,,
25-Aug-22,12:33 PM,2741,1833,Multi-Axle Heavy Commercial Vehicle,Mini Bus,HR 74 5228,,,,,,,,,,,
25-Aug-22,12:33 PM,2742,1833,Mini Bus,Multi-Axle Heavy Commercial Vehicle,DL 1VC 3531,,,,,,,,,,,
25-Aug-22,12:33 PM,2743,1834,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2744,1835,Bus (DTC Delhi),Pedestrian,DL 1PC 7725,,,,,,,,,,,
25-Aug-22,12:33 PM,2745,1836,Car - Commercial,MTW - Motorcycle Light,DL 4CNA 5135,,,,,,,,,,,
25-Aug-22,12:33 PM,2746,1836,MTW - Motorcycle Light,Car - Commercial,DL 3SAY 7605,,,,,,,,,,,
25-Aug-22,12:33 PM,2747,1837,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2748,1838,MTW - Motorcycle Light,Unknown,,,,,,,,,,,,
25-Aug-22,12:33 PM,2749,1839,Light Commercial Vehicle,Pedestrian,DL 1LT 1360,,,,,,,,,,,
25-Aug-22,12:33 PM,2750,1840,MTW - Motorcycle Light,Unknown,DL 5SAT 3727,,,,,,,,,,,
25-Aug-22,12:33 PM,2751,1841,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2752,1842,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2753,1843,MTW - Scooter/Moped,Unknown,DL 7SBX 7306,,,,,,,,,,,
25-Aug-22,12:33 PM,2754,1844,Car - Commercial,Pole,DL 12CB 3656,,,,,,,,,,,
25-Aug-22,12:33 PM,2755,1845,Three Wheeler - Passenger,Bicycle,DL 1RL 7998,,,,,,,,,,,
25-Aug-22,12:33 PM,2756,1846,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2757,1847,Car - Commercial,MTW - Scooter/Moped,DL 1Y 5407,,,,,,,,,,,
25-Aug-22,12:33 PM,2758,1847,MTW - Scooter/Moped,Car - Commercial,UP 16BP 3050,,,,,,,,,,,
25-Aug-22,12:33 PM,2759,1847,Car - Commercial,Car - Commercial,DL 9CS 9189,,,,,,,,,,,
25-Aug-22,12:33 PM,2760,1847,Truck (Generic),Car - Commercial,DL 1LY 2621,,,,,,,,,,,
25-Aug-22,12:33 PM,2761,1848,Car - Commercial,Pedestrian,DL 8CAJ 1697,,,,,,,,,,,
25-Aug-22,12:33 PM,2762,1849,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2763,1850,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2764,1851,Ambulance,Unknown,UP 23T 4867,,,,,,,,,,,
25-Aug-22,12:33 PM,2765,1852,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2766,1853,MTW - Scooter/Moped,Unknown,DEO5007,,,,,,,,,,,
25-Aug-22,12:33 PM,2767,1854,MTW - Scooter/Moped,Not Applicable,,,,,,,,,,,,
25-Aug-22,12:33 PM,2768,1855,MTW - Motorcycle Light,Unknown,DL 8SCJ 8361,,,,,,,,,,,
25-Aug-22,12:33 PM,2769,1856,MTW - Scooter/Moped,Unknown,DL 8SCJ 4743,,,,,,,,,,,
25-Aug-22,12:33 PM,2770,1857,MTW - Motorcycle Light,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2771,1858,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2772,1859,"Car - Van, Commercial",Pedestrian,DL 8CAW 7986,,,,,,,,,,,
25-Aug-22,12:33 PM,2773,1860,MTW - Scooter/Moped,Pedestrian,DL 6TC 0389,,,,,,,,,,,
25-Aug-22,12:33 PM,2774,1861,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2775,1862,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2776,1863,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2777,1864,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2778,1865,MTW - Motorcycle Heavy,Pedestrian,UP 14DC 2620,,,,,,,,,,,
25-Aug-22,12:33 PM,2779,1866,Bus (DTC Delhi),MTW - Motorcycle Light,DL 1PC 9282,,,,,,,,,,,
25-Aug-22,12:33 PM,2780,1866,MTW - Motorcycle Light,Bus (DTC Delhi),DL 7SBJ 2345,,,,,,,,,,,
25-Aug-22,12:33 PM,2781,1867,Light Commercial Vehicle,Unknown,DL 2W 0459,,,,,,,,,,,
25-Aug-22,12:33 PM,2782,1868,Light Commercial Vehicle,Light Commercial Vehicle,DL 1V 7905,,,,,,,,,,,
25-Aug-22,12:33 PM,2783,1868,Light Commercial Vehicle,Light Commercial Vehicle,DL 2W 2050,,,,,,,,,,,
25-Aug-22,12:33 PM,2784,1869,Unknown,Pedestrian,,,,,,,,,,,,
25-Aug-22,12:33 PM,2785,1870,Car - Commercial,MTW - Scooter/Moped,DL 6CN 5368,,,,,,,,,,,
25-Aug-22,12:33 PM,2786,1870,MTW - Scooter/Moped,Car - Commercial,DL 5SBP 7729,,,,,,,,,,,
